idx,num_files,num_intersecting_files,num_hunks,num_lines,num_intersecting_lines,imports,non_java_files
27028-330,30,4,89,772,0,True,True
27062-18,15,4,59,320,0,True,True
27062-63,23,3,272,1034,0,True,True
27062-81,25,4,118,1349,0,True,True
27062-88,14,4,74,798,0,True,True
27062-90,11,2,61,762,0,True,True
27062-92,11,2,42,523,0,True,True
27062-97,9,3,69,427,0,True,True
27062-101,82,6,199,3178,0,True,True
27062-105,9,2,89,1249,0,True,True
27062-106,9,2,25,262,0,True,True
27062-108,11,4,92,1271,0,True,True
27062-123,15,4,59,327,0,True,True
27062-126,29,4,150,3134,0,True,True
27087-2,3,2,16,99,0,True,True
27087-24,8,2,41,148,0,False,True
27142-85,8,2,51,241,0,False,True
27142-95,24,2,120,558,0,True,True
27142-100,2,2,6,47,0,False,True
27142-101,32,2,131,770,0,True,True
27142-102,32,2,131,789,0,True,True
27142-130,25,2,61,507,0,True,True
27142-1552,53,2,453,1792,0,True,True
27153-3,75,2,201,2737,0,True,True
27153-6,47,2,123,2150,0,True,True
27153-21,26,2,60,581,0,True,True
27153-26,36,2,84,306,0,True,True
27153-60,322,2,346,17352,0,True,True
27153-186,143,14,646,3735,0,True,True
27157-25,9,2,28,111,0,True,True
27157-26,10,3,24,86,0,True,True
27157-28,12,2,35,119,0,True,True
27157-30,9,2,19,52,0,True,True
27157-31,14,11,19,65,0,True,True
27157-34,14,2,84,323,0,True,True
27157-44,14,2,42,264,0,True,True
27157-47,7,2,21,45,0,True,True
27157-48,7,3,23,49,0,True,True
27157-49,12,2,24,688,0,True,True
27157-51,10,2,16,621,0,True,True
27157-61,17,3,30,74,0,True,True
27164-95,458,3,1264,9069,0,True,True
27164-372,436,3,1210,8471,0,True,True
27164-696,163,159,42,376,0,True,True
27164-721,30,26,57,500,0,True,True
27179-8,5,2,49,137,0,True,True
27179-50,6,2,15,159,0,False,True
27179-54,3,2,13,366,0,True,True
27179-58,7,2,48,694,0,True,True
27179-61,7,2,36,554,0,True,True
27179-62,6,3,27,197,0,True,True
27179-64,6,3,71,868,0,True,True
27179-65,5,3,68,617,0,True,True
27179-67,17,2,37,389,0,True,True
27218-107,6,2,13,108,0,True,True
27218-129,249,217,146,6548,0,True,True
27233-146,2,2,2,8,0,False,True
27256-15,227,4,923,9393,0,True,True
27256-26,22,6,83,997,0,True,True
27256-200,208,6,450,5168,0,True,True
27282-834,104,7,423,4073,0,True,True
27282-862,8,2,19,86,0,True,True
27282-1027,41,2,104,5245,0,True,True
27282-1296,137,2,1118,9041,0,True,True
27282-1705,151,2,1472,11872,0,True,True
27282-1778,36,2,79,5066,0,True,True
27282-3933,78,2,730,4674,0,True,True
27282-3965,6,2,35,1098,0,True,True
27282-3989,42,2,175,1527,0,True,True
27282-3992,126,2,758,6919,0,True,True
27282-4024,52,2,148,910,0,True,True
27282-4101,63,2,275,1428,0,True,True
27282-4127,59,5,259,1628,0,True,True
27282-4154,97,3,258,6281,0,True,True
27282-4167,45,9,93,688,0,True,True
27774-10,2,2,4,23,0,True,True
27774-14,159,3,767,4424,0,True,True
27774-39,94,6,182,868,0,True,True
27774-41,114,5,313,2340,0,True,True
27774-45,39,2,110,701,0,True,True
27774-47,38,2,101,665,0,True,True
27774-261,101,4,231,1037,0,True,True
27774-262,49,3,221,1580,0,True,True
27774-281,105,10,237,1294,0,True,True
27774-284,8,2,17,135,0,True,True
27774-285,160,2,784,4550,0,True,True
27774-287,158,2,775,4473,0,True,True
28116-45,5,3,41,157,0,True,True
28116-978,5,4,39,178,0,True,True
28491-207,21,2,106,435,0,True,True
28491-211,32,2,129,751,0,True,True
28552-219,63,10,299,2284,0,True,True
28598-37,7,7,1,2,0,False,True
28783-98,7,2,32,113,0,True,True
28783-101,34,10,146,430,0,True,True
28783-125,35,15,205,1727,0,True,True
28783-145,9,2,19,68,0,False,True
28783-150,133,7,791,51326,0,True,True
28783-155,68,6,693,1206,0,True,True
28783-157,67,4,669,1153,0,True,True
28783-164,37,19,192,3116,0,True,True
28783-167,42,42,3,7,0,True,True
28783-168,42,6,113,9374,0,True,True
28783-170,42,3,114,9371,0,True,True
28783-173,41,6,86,10274,0,True,True
28783-177,52,3,88,9855,0,True,True
28783-180,50,2,84,9843,0,True,True
28783-181,46,7,86,5032,0,True,True
28783-188,87,2,620,35623,0,True,True
28928-1,2,2,3,23,0,True,True
30506-7,10,4,60,179,0,True,True
30506-19,11,6,84,332,0,True,True
30506-20,14,5,77,460,0,True,True
30506-29,10,2,83,392,0,True,True
30506-30,9,2,65,296,0,True,True
31221-8,20,12,33,119,0,True,True
31221-196,27,2,93,380,0,True,True
31221-287,15,2,38,237,0,True,True
31221-316,117,6,273,1376,0,True,True
31280-2,45,4,139,771,0,True,True
31280-17,5,5,2,7,0,True,True
31280-52,21,4,58,281,0,True,True
31280-58,96,17,307,914,0,True,True
31280-61,26,5,64,361,0,True,True
31280-70,20,2,46,144,0,True,True
31280-109,233,5,1596,7136,0,True,True
31280-110,9,2,49,174,0,True,True
31280-112,12,4,15,74,0,True,True
31280-123,22,2,112,951,0,True,True
31280-124,27,24,21,195,0,True,True
31280-128,31,21,74,211,0,True,True
31280-129,44,2,182,3179,0,True,True
31280-131,45,2,157,1131,0,True,True
31280-151,32,2,49,256,0,True,True
31280-153,37,5,113,396,0,True,True
31280-154,37,2,109,769,0,True,True
31280-169,25,2,29,74,0,True,True
31443-19,18,3,54,1905,0,True,True
31443-24,122,2,134,1217,0,True,True
31443-25,121,2,130,1211,0,True,True
31443-26,121,2,124,1198,0,True,True
31443-45,16,2,90,267,0,True,True
31443-48,3,2,28,170,0,True,True
31443-140,4,2,10,39,0,True,True
31443-157,37,2,142,6864,0,True,True
31443-165,9,2,54,443,0,True,True
31443-168,147,3,329,3156,0,True,True
31443-170,144,6,210,1009,0,True,True
31443-174,36,5,236,1225,0,True,True
31443-176,41,7,377,7512,0,True,True
31443-178,34,4,130,3413,0,True,True
31443-179,121,7,1205,6853,0,True,True
31443-185,132,8,176,783,0,True,True
31443-187,135,4,158,1023,0,True,True
31443-189,154,16,351,2794,0,True,True
31443-190,27,3,126,1975,0,True,True
31908-2,17,16,6,145,0,False,True
31908-4,4,2,7,22,0,True,True
32803-4,8,3,26,91,0,True,True
32803-5,9,7,4,78,0,True,True
32803-8,35,3,95,495,0,True,True
34193-7,21,2,31,213,0,True,True
34193-21,25,9,47,688,0,True,True
34193-28,99,2,127,266,0,False,True
34193-31,5,2,7,67,0,True,True
34193-34,139,3,145,320,0,True,True
34396-1,13,2,15,34,0,True,True
34396-2,136,2,274,10642,0,True,True
34396-26,5,2,5,74,0,True,True
34396-29,41,2,185,2271,0,True,True
34396-38,12,2,11,44,0,True,True
34607-30,107,3,457,11094,0,True,True
34607-31,5,2,46,256,0,True,True
34607-59,110,3,338,4875,0,True,True
34607-60,535,3,3788,17747,0,True,True
34607-61,534,8,3910,18401,0,True,True
34607-72,211,3,1310,8111,0,True,True
34607-75,176,4,1163,4906,0,True,True
34607-77,170,7,1152,6171,0,True,True
34607-78,146,9,659,6575,0,True,True
34607-79,215,2,846,17901,0,True,True
34607-80,173,7,799,11428,0,True,True
34607-82,262,17,1593,7251,0,True,True
34607-99,44,2,104,3952,0,True,True
34607-118,4,2,9,37,0,True,True
34607-124,79,4,202,3034,0,True,True
34607-127,72,2,230,1481,0,True,True
34607-129,82,2,210,2660,0,True,True
34607-134,424,3,562,5900,0,True,True
34607-137,341,3,1789,26160,0,True,True
34607-159,96,2,358,7415,0,True,True
34607-169,11,6,38,456,0,True,True
34607-171,41,2,193,2944,0,True,True
34607-175,11,2,39,630,0,True,True
34607-183,264,7,1382,9851,0,True,True
34607-185,279,3,1243,11348,0,True,True
34607-188,275,6,1249,10722,0,True,True
34607-205,458,3,854,9310,0,True,True
34607-215,4,2,8,19,0,True,True
34607-217,48,2,252,3693,0,True,True
34607-226,54,2,242,4955,0,True,True
34607-227,23,3,116,2980,0,True,True
34607-253,384,2,1129,9545,0,True,True
34607-270,35,3,290,1965,0,True,True
34607-275,19,3,77,704,0,True,True
34607-278,31,2,90,1899,0,True,True
34607-302,16,3,38,549,0,True,True
34607-312,42,4,108,591,0,True,True
34607-326,34,2,110,3200,0,True,True
34607-339,16,2,227,1955,0,True,True
34607-390,11,3,54,615,0,True,True
34607-411,127,4,693,10267,0,True,True
34607-412,7,3,6,411,0,True,True
34607-415,22,3,73,2786,0,True,True
34607-416,110,2,489,11995,0,True,True
34607-436,579,2,3215,53384,0,True,True
34607-437,8,3,41,350,0,True,True
34607-438,655,2,2339,13280,0,True,True
34607-451,459,2,1541,7960,0,True,True
34607-453,2,2,3,21,0,True,True
34607-456,56,2,144,6540,0,True,True
34607-460,782,2,6334,79346,0,True,True
34607-462,296,3,1878,11378,0,True,True
34607-463,562,3,3601,25557,0,True,True
34607-467,942,3,5911,119919,0,True,True
34607-468,128,2,514,14705,0,True,True
34607-470,3,2,2,13,0,True,True
34607-503,299,4,479,7288,0,True,True
34607-506,75,2,245,5944,0,True,True
34607-510,4,3,4,18,0,True,True
34607-512,202,2,579,30697,0,True,True
34607-516,3,2,47,240,0,True,True
34607-518,65,2,204,8567,0,True,True
34607-523,8,4,122,455,0,True,True
34607-524,3,3,35,423,0,True,True
34607-525,662,4,2479,26791,0,True,True
34607-534,13,3,50,1201,0,True,True
34607-536,6,2,28,616,0,True,True
34607-541,183,2,331,32140,0,True,True
34607-542,127,2,569,1821,0,True,True
34607-545,15,2,28,2913,0,True,True
34607-546,9,2,29,100,0,False,True
34607-547,6,2,53,192,0,True,True
34614-15,7,3,11,109,0,True,True
35091-1,37,25,81,428,0,True,True
35091-3,49,7,105,1735,0,True,True
35091-4,3,2,13,86,0,True,True
35091-11,111,24,705,124437,0,True,True
35091-90,6,2,11,23,0,True,True
35091-108,6,2,24,114,0,True,True
35091-109,6,2,32,83,0,True,True
35091-110,5,5,5,14,0,False,True
35091-142,98,7,544,3362,0,True,True
35091-150,18,2,144,1854,0,True,True
35091-162,54,5,234,1016,0,True,True
35091-163,34,3,164,1484,0,True,True
35091-165,10,2,32,198,0,True,True
35091-171,188,6,530,8643,0,True,True
35091-172,80,37,268,2386,0,True,True
35091-182,6,2,22,149,0,True,True
35142-9,320,35,1133,12392,0,True,True
35142-10,161,2,760,7530,0,True,True
35142-38,53,2,212,2319,0,True,True
35142-63,108,2,585,4537,0,True,True
35142-412,190,4,724,5920,0,True,True
35142-413,89,5,417,3464,0,True,True
35142-414,6,2,20,63,0,True,True
35142-415,56,2,244,1377,0,True,True
35142-419,59,2,208,3151,0,True,True
35142-420,197,7,721,5889,0,True,True
35142-421,147,2,426,3204,0,True,True
35142-427,163,2,1060,6918,0,True,True
35142-437,35,3,113,875,0,True,True
35142-438,17,2,49,245,0,True,True
35142-439,105,2,348,2937,0,True,True
35195-49,35,8,203,1591,0,True,True
35195-69,49,3,237,1437,0,True,True
35195-75,55,3,283,2688,0,True,True
35195-114,92,7,557,4278,0,True,True
35412-6,4,2,4,13,0,False,True
35412-18,195,192,519,1291,0,True,True
35412-19,44,2,261,881,0,True,True
35585-6,385,84,981,13465,0,True,True
35585-61,9,2,19,312,0,True,True
35585-62,9,2,16,301,0,True,True
35585-63,9,2,12,292,0,True,True
35585-71,12,2,48,455,0,True,True
35585-73,10,3,45,481,0,True,True
35585-78,12,3,62,292,0,True,True
35585-79,6,2,25,79,0,True,True
35585-80,11,2,34,150,0,True,True
35939-1,451,15,474,1009,0,True,True
35939-2,552,207,2280,43926,0,True,True
35939-8,41,4,160,1432,0,True,True
35939-11,248,12,1314,17675,0,True,True
35939-12,230,32,1167,15677,0,True,True
35939-13,57,4,267,1954,0,True,True
35939-18,25,9,108,757,0,True,True
35939-23,93,11,625,2701,0,True,True
35939-25,75,2,313,2900,0,True,True
35939-31,68,2,300,2787,0,True,True
35939-54,121,5,638,6565,0,True,True
35939-55,1151,3,9322,57618,0,True,True
35939-57,154,2,955,6184,0,True,True
35939-189,248,3,448,16217,0,True,True
36062-15,115,2,1911,8698,0,True,True
36062-54,46,2,151,1536,0,True,True
36062-69,369,2,1293,32946,0,True,True
36062-87,17,2,25,100,0,True,True
36062-88,71,2,329,9719,0,True,True
36062-89,47,2,209,7039,0,True,True
36062-91,39,2,182,6188,0,True,True
36062-123,80,7,193,16277,0,True,True
36062-129,11,3,29,1087,0,True,True
36198-39,98,5,973,4217,0,True,True
36198-76,13,4,124,1010,0,True,True
36198-82,67,4,448,1682,0,True,True
36198-87,41,2,173,1247,0,True,True
36198-91,41,4,210,1495,0,True,True
36198-114,44,4,143,3543,0,True,True
36198-116,26,4,65,385,0,True,True
36198-121,41,2,184,1846,0,True,True
36198-126,7,2,28,426,0,True,True
36198-140,15,2,125,906,0,True,True
36198-149,13,11,21,270,0,True,True
36198-155,15,2,29,133,0,True,True
36198-159,3,2,12,58,0,True,True
36198-161,8,3,129,1192,0,True,True
36198-162,7,2,77,832,0,True,True
36198-164,29,2,101,1485,0,True,True
36198-179,15,5,52,447,0,True,True
36198-180,12,7,37,328,0,True,True
36198-186,34,2,154,1497,0,True,True
36198-190,10,4,36,270,0,True,True
36198-195,12,2,63,847,0,True,True
36198-199,20,2,103,2168,0,True,True
36198-208,9,2,38,229,0,True,True
36198-213,15,4,87,696,0,True,True
36198-217,13,5,68,593,0,True,True
36198-223,6,3,27,272,0,True,True
36198-227,4,3,16,60,0,True,True
36198-248,19,3,143,1352,0,True,True
36198-253,64,3,331,2882,0,True,True
36198-254,13,12,24,222,0,True,True
36198-255,21,8,148,1387,0,True,True
37309-17,114,2,108,934,0,True,True
37309-18,113,2,106,924,0,True,True
37309-20,10,2,14,132,0,True,True
37309-29,8,2,17,679,0,True,True
37309-30,8,2,14,671,0,True,True
37309-31,8,2,16,675,0,True,True
37309-35,10,2,33,243,0,True,True
37309-39,104,2,287,3508,0,True,True
37309-43,4,2,20,106,0,True,True
37309-44,185,4,379,4527,0,True,True
37375-108,20,2,45,219,0,True,True
37465-3,157,6,526,6059,0,True,True
37465-4,158,14,580,6042,0,True,True
37465-5,98,7,274,3165,0,True,True
37465-6,74,56,120,628,0,True,True
37465-7,79,10,260,2074,0,True,True
37465-8,66,2,160,1475,0,True,True
37465-13,81,2,244,1220,0,True,True
37465-15,176,3,608,6314,0,True,True
37635-11,4,3,19,47,0,True,True
37635-13,12,3,55,266,0,True,True
37635-42,15,2,38,884,0,True,True
37635-45,8,2,24,326,0,True,True
37635-46,7,2,36,277,0,True,True
37635-49,20,2,74,455,0,True,True
37635-53,10,2,84,626,0,True,True
37635-57,7,2,41,265,0,True,True
37635-60,2,2,15,137,0,False,True
37635-63,37,7,85,2192,0,True,True
37635-64,36,3,98,2175,0,True,True
37635-67,18,2,34,771,0,True,True
37635-79,6,2,27,390,0,True,True
37635-81,4,2,9,78,0,False,True
37635-85,3,2,22,250,0,True,True
37738-13,9,3,64,377,0,True,True
37805-25,495,5,413,314313,0,True,True
37918-19,8,2,11,216,0,True,True
38407-114,132,2,520,6237,0,True,True
38407-183,1181,7,7376,93352,0,True,True
38407-213,967,2,6032,72978,0,True,True
38407-249,134,2,748,9708,0,True,True
38407-598,914,11,1553,74599,0,True,True
38407-640,1477,80,8563,97349,0,True,True
38407-654,1508,4,4122,57982,0,True,True
38407-695,638,333,1010,10463,0,True,True
38407-734,182,2,1183,5636,0,True,True
38407-957,1145,19,6517,74562,0,True,True
38407-1006,617,50,1636,38931,0,True,True
38407-1007,22,2,43,344,0,True,True
38407-1014,1507,9,4073,57827,0,True,True
38407-1283,498,21,4119,21519,0,True,True
38407-1337,530,388,1031,4643,0,True,True
38407-1485,1709,3,5412,92615,0,True,True
38407-1593,3721,21,12237,95507,0,True,True
38407-1833,4050,994,14242,128989,0,True,True
38407-1903,466,3,1922,32089,0,True,True
38407-1994,2031,403,5737,27628,0,True,True
38407-2344,3065,21,9101,102658,0,True,True
38407-2459,2877,1063,7554,47090,0,True,True
38407-2752,92,12,126,1239,0,True,True
38407-2857,1866,22,13602,120803,0,True,True
38407-2935,1508,4,4122,57982,0,True,True
38407-3099,1354,11,2261,67485,0,True,True
38407-3280,153,7,1073,7125,0,True,True
38407-3368,531,8,2262,22862,0,True,True
38407-3558,93,2,164,3174,0,True,True
38407-3586,50,2,61,3510,0,True,True
38407-3645,1276,81,7549,94502,0,True,True
38407-3745,156,2,242,6779,0,True,True
38407-3922,967,2,6032,72978,0,True,True
38407-3945,946,2,2522,100838,0,True,True
38407-3968,496,2,4205,21709,0,True,True
38407-4274,128,11,407,3179,0,True,True
38407-4289,1181,7,7376,93352,0,True,True
38407-4293,887,2,7914,40939,0,True,True
38407-4455,926,23,4875,63097,0,True,True
38407-4748,975,37,3418,64278,0,True,True
38407-5001,967,2,1392,75786,0,True,True
38407-5254,397,38,1810,5170,0,True,True
38407-5531,10711,7,51004,639506,0,True,True
38407-5542,491,3,847,23579,0,True,True
38407-5601,646,5,1809,12090,0,True,True
38407-5640,2412,7,10385,116937,0,True,True
38407-5689,2139,3,5024,60295,0,True,True
38407-5691,2140,3,5029,60301,0,True,True
38407-5702,40,2,236,1247,0,False,True
38407-5784,4154,69,15026,129727,0,True,True
38407-5834,10070,438,42745,426266,0,True,True
38407-5861,3045,2,9279,43815,0,True,True
38407-5876,7498,8,18157,500116,0,True,True
38407-5938,883,18,4984,62685,0,True,True
38407-6032,713,17,3278,22970,0,True,True
38407-6045,541,8,789,50439,0,True,True
38407-6121,2479,3,9491,79321,0,True,True
38407-6333,261,3,446,11478,0,True,True
38407-6389,772,56,2187,26396,0,True,True
38407-6520,1280,17,3076,32713,0,True,True
38407-6932,663,11,1436,28671,0,True,True
38407-6967,388,3,452,23441,0,True,True
38407-6986,2491,4,5990,59655,0,True,True
38407-6990,2885,15,7604,75958,0,True,True
38407-7025,940,3,1894,6273,0,True,True
38407-7081,1845,2,5365,92312,0,True,True
38407-7217,1861,4,7352,48138,0,True,True
38407-7254,1677,2,2805,77999,0,True,True
38407-7342,554,171,1398,26852,0,True,True
38407-7373,245,31,361,3522,0,True,True
38407-7398,96,2,235,8223,0,True,True
38407-7489,424,2,738,25899,0,True,True
38407-7532,1975,3,9687,124642,0,True,True
38407-7608,9527,3,25497,668427,0,True,True
38407-7629,13416,2,42886,915523,0,True,True
38407-7645,1812,2,6793,43856,0,True,True
38407-7671,4246,6,18034,196487,0,True,True
38407-7803,655,2,1234,8382,0,True,True
38407-7929,2206,4,6371,124613,0,True,True
38407-8062,413,3,2989,14439,0,True,True
38407-8100,1125,6,4392,75157,0,True,True
38494-817,3,3,2,3,0,False,True
38641-3,213,2,457,2960,0,True,True
38641-6,223,45,617,4320,0,True,True
38641-12,13,2,32,212,0,True,True
38641-15,3,2,10,103,0,True,True
38641-17,23,3,65,299,0,True,True
38641-19,104,12,196,4601,0,True,True
39082-1042,435,3,1197,8416,0,True,True
39082-2820,171,3,414,6845,0,True,True
39479-5,9,2,14,67,0,True,True
39558-6,2,2,3,10,0,False,True
39558-60,988,2,2973,40595,0,True,True
39558-62,27,10,22,48,0,True,True
39558-69,38,2,68,401,0,True,True
40245-17,456,15,1016,81789,0,True,True
40344-5,60,4,136,1028,0,True,True
40344-18,87,2,388,1564,0,True,True
40344-70,20,4,65,363,0,True,True
40344-87,28,3,97,727,0,True,True
40344-94,14,2,69,466,0,True,True
40344-96,6,2,29,140,0,True,True
40344-105,14,3,71,2444,0,True,True
40344-111,47,2,131,1241,0,True,True
40344-128,41,5,151,2213,0,True,True
40344-130,34,5,121,2126,0,True,True
40344-133,18,2,50,716,0,True,True
40344-163,45,2,85,1698,0,True,True
40344-188,280,8,875,10416,0,True,True
40344-201,58,8,113,1120,0,True,True
40344-252,54,2,128,2354,0,True,True
40344-276,16,2,18,86,0,True,True
40344-301,33,3,141,1933,0,True,True
40344-304,27,2,132,1582,0,True,True
40344-305,17,2,101,961,0,True,True
40344-306,13,2,107,346,0,True,True
40344-327,71,3,748,2189,0,True,True
40344-338,50,2,201,823,0,True,True
40344-341,20,2,64,583,0,True,True
40344-352,29,2,200,1406,0,True,True
40344-354,112,2,841,8088,0,True,True
40390-227,139,2,527,5898,0,True,True
40390-661,219,2,1354,9917,0,True,True
40390-2004,153,2,809,6055,0,True,True
40390-4541,131,3,484,2791,0,True,True
40390-4589,3,3,1,2,0,False,True
40390-4621,436,3,2968,26425,0,True,True
40390-4673,3,3,1,4,0,False,True
40390-4681,900,7,6802,63583,0,True,True
40656-3,75,2,201,2737,0,True,True
40656-6,47,2,123,2150,0,True,True
40656-20,114,5,179,1976,0,True,True
40656-21,26,2,60,581,0,True,True
40656-26,36,2,84,306,0,True,True
40656-60,322,2,346,17352,0,True,True
40656-186,143,14,646,3735,0,True,True
40945-2,13,2,25,189,0,True,True
40945-24,42,12,525,6279,0,True,True
40945-36,13,2,16,739,0,True,True
40945-40,26,2,181,596,0,True,True
40945-68,9,3,13,38,0,True,True
40945-70,6641,1456,552,99096,0,True,True
40945-88,6497,75,826,7983,0,True,True
40945-121,15,2,48,150,0,True,True
40945-189,5502,6,1108,184400,0,True,True
40945-190,111,4,524,4174,0,True,True
40945-226,4,2,11,61,0,True,True
40945-267,6,2,27,69,0,True,True
40945-274,34,5,282,1331,0,True,True
40945-277,13,2,25,189,0,True,True
41406-127,51,6,143,1676,0,True,True
41436-86,4,4,3,8,0,True,True
41436-88,216,10,252,659,0,True,True
41577-61,43,5,181,1228,0,True,True
41577-146,240,4,348,6860,0,True,True
41577-215,87,2,233,1571,0,True,True
41577-219,91,20,217,1745,0,True,True
41581-9,40,2,115,1053,0,True,True
41581-58,8,2,14,117,0,False,True
41600-17,4,2,8,96,0,False,True
41955-1,1075,6,5828,72772,0,True,True
41955-2,868,2,2132,43826,0,True,True
41955-32,1568,49,8706,105573,0,True,True
41955-56,600,31,2417,27943,0,True,True
41955-62,1345,3,8508,98845,0,True,True
41955-76,916,11,1568,74708,0,True,True
41955-98,102,2,516,4561,0,True,True
41955-114,1387,8,9499,105641,0,True,True
41955-119,870,6,4806,62995,0,True,True
41955-130,1145,19,6517,74562,0,True,True
41955-136,1507,9,4073,57827,0,True,True
41955-204,446,5,1902,25834,0,True,True
41955-212,886,2,2308,38533,0,True,True
41955-213,581,530,304,3094,0,True,True
41955-244,179,11,821,11166,0,True,True
41955-246,990,9,6258,73866,0,True,True
41955-249,469,10,2182,33379,0,True,True
41955-268,398,3,1796,28772,0,True,True
41955-306,3065,21,9101,102658,0,True,True
41955-319,1014,5,4140,66081,0,True,True
41955-329,447,4,2394,40329,0,True,True
41955-356,178,9,1190,8510,0,True,True
41955-374,45,2,198,1754,0,True,True
