idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,head hash,head tree fingerprint,head test result
654,intelie/slowproxy,Java,0.923077,1,0,0.005959,0.0,0.0,1,855,0.18529,18,0,0,1,0,a4bac31ddb839d8346ffcaf3456b9feea2ecf046,702f02b0fa8967a0a164cadf8fa27390bee9771b973a9ecacfb6d3930fe503ae,Tests_passed
658,OpenHFT/Chronicle-Values,Java,0.9375,3,0,0.12776,14.0,1.0,1,554,0.075829,12,1,1,1,1,82a2673255a738ee3f9f6e394bcedf6b4056069c,cda46718dea66bb1ccb08b27a4ef5a4dc53c50c0451af66cb4c1a6fe2fa385fa,Tests_passed
669,IntCode/Sweetie,Java,0.931034,1,0,0.027591,0.0,0.0,1,1489,0.0,10,0,0,1,0,7aa92bebac4942f8dc6888c8abe9c7833d4ee81e,75e2e15b8fa5a659c5377079d34b7d22574f86b257f698a93c8b8b9cf86a56e5,Tests_passed
675,vbauer/houdini,Java,0.958333,1,1,0.095321,43.0,0.0,1,1199,0.342029,28,1,0,1,1,52ff62bf58f1f10ef39fde0fd9754c305e6ebbb1,228edd94098a7c2f8b755a383dd059932c719c5d0732959536a765a0c2dfeb7f,Tests_passed
676,alexeydergunov/ez-collections,Java,1.0,1,1,0.150638,10.333333,0.0,0,8706,0.345638,6,0,0,1,1,aec33a1cb2a90a0bdfeeab54234525e697cca0f7,ff33d61454c55db4187d78156f8a32cc921a30f25168979159001199bb5b7b35,Tests_passed
687,lenbo-ma/jfinal-api-scaffold,Java,1.0,1,0,0.286609,0.0,0.0,1,3460,0.0,64,0,0,1,0,dd5c3f094bb88adcf6bbcce8098a5dde2e801a9c,600cefc188b8798d9065619e7e496b5b318f64d39a2471e55f1b5595a206023c,Tests_passed
691,spotify/futures-extra,Java,1.0,4,1,0.229638,3.722222,0.5,1,1480,0.598122,19,1,1,1,1,2631edaf5037c07ec2c7f7c0cc1fe24cd8de53ad,0a6d9616f368760748d6d1e261b364d3bed92005f98f73571606c516ea53ccb8,Tests_passed
696,awslabs/amazon-cognito-developer-authentication-sample,Java,1.0,0,0,0.328662,0.0,0.0,1,1980,0.0,17,0,0,1,0,60092af89ca250c6a480e9e2924bc4745bcb0ee9,c5a101258fec7ca877d53742e870b87b8d59ebc5aea2eb68eeec1570e4737198,Tests_passed
700,scottganyo/gcm-server,Java,1.0,0,0,0.268281,0.0,0.0,1,1511,0.52028,13,0,0,1,1,b44aa53b05e61f950a76586baf14cc59479dda3c,7b597230131ec8190787e7638e3a13152870f277b95dae2964be6a0d9357a4af,Tests_passed
719,hcadavid/spring4-rest-oauth2,Java,0.4,0,0,0.152125,0.0,0.0,1,379,0.772358,16,0,0,1,0,6002ed30ea766a952a9f029d3b81b1b1cb4492fc,2258b5ea2c557780a13adb5c5b0c78c58543d40acd8242bde8428b71f2e93a3c,Tests_passed
726,ArcBees/Arcbees-Archetypes,Java,0.811258,2,0,0.182684,4.761905,0.0,1,8181,0.025545,25,1,0,1,1,7547bfa6080c1d690241ac6e9c35b92ae5f14e25,61098a91ce11ca7df22dbd556297b9009ca049f1192cbc19e4fd809f1070a73a,Tests_passed
734,sebastiangraf/jSCSI,Java,0.883495,1,1,0.482573,0.0,0.0,1,38443,0.185707,31,0,0,1,0,6169bfe73f0b15de7d6485453555389e782ae888,38b28b74fb429b1003e876a2472e92281ab4d077f417ca2a769d91880c79a7a3,Tests_passed
740,OAuth-Apis/apis,Java,0.974138,5,0,0.177262,5.263158,0.368421,1,37103,0.257188,391,1,1,1,1,ec57f6e56f9cd7b497c64820259be83c39dabdb8,3c8ddc602b75195d80df5ca15606cc82a1877386b6008b8e54b81b4cac3ab959,Tests_passed
746,opencredo/mesos_framework_demo,Java,1.0,1,0,0.012195,0.0,0.0,0,258,0.0,6,0,0,0,0,e4e6cfce8bb110910051bca1fedefb50500e8dc6,5fbe7c0c4b41100cb77a960b2d95c0a19017d65a63e9c5294b268c03919adb1b,Tests_passed
764,kissaten/heroku-eureka-server-demo,Java,1.0,1,0,0.0,0.0,0.0,0,258,0.75,8,0,0,0,0,32819fd7c0b3e868a8cbc4415ca7ce4881519921,d500f8208bae8c098afaa896f24b7c401ca1f704cf3e67ac344c94f6806d69c2,Tests_passed
787,wolfs/testng-rules,Java,0.923077,0,0,0.025765,0.0,0.0,0,643,0.94902,7,0,0,1,0,7913601eca68d72340f3663631bd6c65cc267685,0ffa1d73967fe26d5a6c8be660abbaee4605a777a093798dc8990963bad65ce1,Tests_passed
808,GoogleCloudPlatform/gcloud-java,Java,0.982143,1,1,0.219098,63.5,10.0,1,8916,0.279661,64,1,1,1,1,5352821b5cc151131728a072adeb3f146edee9fc,9d15abe77317b2d87ddc36d49baf7d4950779c894465d18f75201207b96dc1ee,Tests_passed
831,vaadin/spring-tutorial,Java,0.0,2,0,0.0,8.0,0.0,1,3,0.0,12,0,0,1,1,0d79aa34f29667caa82a46f400d0de210dfb7460,3dc0de190969e83488d4d713343bf9e8d51c7573336eed5c0144efed7dbae66b,Tests_passed
835,cybergarage/cybergarage-upnp,Java,0.995763,2,0,0.247876,1.186047,0.011628,1,24202,0.015317,112,1,0,1,1,87724872d95452a33d015fe27e7983386f61b90e,57ed3bb96705b882a44a5b0ef287d69aa1df8c8b92aa61c264825a081296440c,Tests_passed
848,priiduneemre/btcd-cli4j,Java,0.929577,1,0,0.010603,56.0,1.0,1,4432,0.0,7,0,1,1,1,f0dfb662f16b3a8bcba6e26446bf9b34b9c9ec87,310f9ddda2198787cdd827deca180be61e04d104217df14b40210aa6648af09a,Tests_passed
869,lambdista/try,Java,1.0,2,0,0.280769,5.888889,0.111111,1,963,0.466368,39,1,1,1,1,8d6be7795bfdc56431ba6c2c1d5de8da82acc73a,d6b0d033cc68721561da9354a202815953a7bfde2825778d58d650c975e82cd6,Tests_passed
880,jai-imageio/jai-imageio-jpeg2000,Java,0.978142,1,1,0.508687,1.551724,0.017241,1,32752,0.002981,11,0,0,1,1,7ff8cc5f72d17f537585382576ebaace65e53379,17be7dc723fc8dcbb198476e314ccce1b6c12ba80e32b99b66d32cb0bf11cc9f,Tests_passed
881,Antibrumm/jackson-antpathfilter,Java,1.0,1,1,0.368127,0.0,0.0,1,878,0.152875,6,0,0,1,1,40f3af16e9a32fec910fadfde144c4b58217d5e7,2aa6fb2e401456e6f1b0a7c07fcf25cae5f3f89250be23a930a234ff9ef81bbf,Tests_passed
890,awslabs/ecs-mesos-scheduler-driver,Java,0.0,1,0,0.083845,0.0,0.0,1,544,0.0,123,0,0,1,0,6f9beeff45779e55c4689d87c016d91b68572e32,ac5b2e39a9f96ee17659b3031397ad37cadb3494377ec9e1c12b97c8a67bd5b2,Tests_passed
893,benas/projector,Java,0.75,1,0,0.527641,0.0,0.0,0,941,0.110795,21,0,0,1,0,d61854d94b89928d3c9ed9dc7b1fce022c0c51dc,640dcd5b089ca53842ddfefac8907b58f604189e804231b3773f20e9ce85cae2,Tests_passed
900,MCStats/Backend,Java,0.959184,1,0,0.26087,3.6875,0.0,1,4097,0.007033,10,1,0,1,1,d203dc1da9d24c66c52a2c56e0225f4cb3a008b0,e13c31570bb18909dc239a5ac023d0516d15dd37bf76c18526bc7f360897da5c,Tests_passed
904,nielsutrecht/jwt-angular-spring,Java,0.5,3,0,0.382809,0.0,0.0,1,25116,0.0,72,0,0,1,0,3b3e578a9d700aadf833a4cf07d270f256f79ccb,515c858a151d2dd9034386ecfa6c4fd68ace9d6780cbe6b4fcdefc298d891ce0,Tests_passed
919,taotaotheripper/Sault,Java,1.0,1,0,0.139368,9.0,0.0,0,1800,0.0,6,0,0,1,0,c42a266c8aca381fb541ecf5cabf1ad9594f7026,a916198305d4b0c58d332060d3084a179fa14278dc36ebf80d30d62fe86cde03,Tests_passed
933,mattunderscorechampion/tree-root,Java,1.0,1,1,0.429864,68.0,5.0,1,8134,0.436888,8,1,1,1,1,216fcc65044a451296a9881012443733515f58fd,a0eada07ad2a83f3afe7c72ecfd08ffecfd7087090d59dd61bc603c59bd178b6,Tests_passed
943,tarql/tarql,Java,1.0,1,0,0.104421,2.26087,0.217391,1,2135,0.42198,60,1,1,1,1,b06b4dd0699bd2f664e11f3937bca63d80017d84,c16bbb52d34e0ee2e4df80857e51e95663da6c4d5f4b5db886eaa49048cf452a,Tests_passed
948,panterch/org.vaadin.mvp,Java,0.882883,3,0,0.175973,1.416667,0.0,1,5217,0.183998,19,1,0,1,1,acb808c977574ec506d767f166d2087097ef1943,d756b091ce71e7be9436083d90a19b29f2c0d04a11cf4bd09d865702bcc147fd,Tests_passed
950,petr-ujezdsky/versions-maven-plugin,Java,0.717791,1,0,0.216487,0.0,0.0,1,21163,0.067047,7,0,0,1,0,d78f8dcd2b6babb29e1524a4c8d3b4ea4967e23a,6e062afb409410b45aa535bf5faf6c6e988cfb6411a536c49422fb5a252efab0,Tests_passed
951,MyPureCloud/elasticsearch-lambda,Java,0.941176,2,0,0.139773,17.0,7.0,1,2557,0.169101,6,1,1,1,1,008c1aea2d627602fe9d2017ca9de7726fb2a623,9e63118aec3104b8769a707a5b86d368313d0a8cf68c932994a7b43542c36ab8,Tests_passed
952,JetBrains/teamcity-deployer-plugin,Java,1.0,1,0,0.039108,5.315789,0.421053,1,3854,0.273737,18,1,1,1,1,7ff8fcb6597f5325714f3a075b6227894e1d71a2,6b7f62145bfe13ce0475721d16f9e60452d8c3d44ee748705bc4e5ca8bfd2061,Tests_passed
953,englishtown/vertx-cassandra-binarystore,Java,0.741935,1,1,0.422764,3.5,0.0,1,2225,0.4375,6,1,0,1,1,1ef042780cb8e35b85007f1816a63f2cfec55c46,7cd1af72a513eeed947aa7582f764af484aea25f455b70654de4df180aea70a5,Tests_passed
954,keedio/flume-taildirectory-source,Java,1.0,1,0,0.074866,10.5,1.75,1,738,0.0,11,0,0,1,1,3c5d51e43810956fb7704d46a83ec7b9558cb3c9,f29b1b2e209105d47d3fd2a741615937ad9e455e45f1d7aa3df664705cb2068c,Tests_passed
959,IvonaSoftware/ivona-speechcloud-sdk-java,Java,0.823529,3,0,0.361702,0.0,0.0,1,1612,0.0,15,0,0,1,1,25e67ba778c05ad138a9882fc5244c02cc5f11fe,3363b083adc9c023280108a027062079e78635b08f8283cbebae63a88dec9346,Tests_passed
964,Netflix/Surus,Java,1.0,1,0,0.103441,15.0,5.0,1,4060,0.42652,254,1,1,1,1,05659af43697f6dae5743fd0a1931c210757e1e7,b264af27f8b5c6de385c228a9a637da0f9572d1dde8eb30483fd3199658a7fa7,Tests_passed
966,inwebby/protostuff-runtime-proto,Java,0.980392,1,1,0.147805,0.0,0.0,1,1848,0.66065,8,0,0,1,1,6889c16994dd40173376b8db224d00238df67d96,0be2f2a49d0148817de9d0f237d556ca583e41cebe2759c46ce96cba9a86b5a6,Tests_passed
967,konsoletyper/teavm-libgdx,Java,1.0,1,0,0.11006,6.0,0.0,1,5644,0.0,19,0,0,1,1,5d19ed2c1f7aa499db6125ef09b0741cbca49b5d,e55d7fa13354ab5e16e766e105bb5723384268d513da183d27cca96b4f2653e5,Tests_passed
974,jnr/jnr-process,Java,1.0,3,0,0.074074,13.0,7.0,1,200,0.09396,11,1,1,1,1,2b9dbc655351d2614c9d8df7cd47173e8e56877d,c3952baab630101fe53fbc1f950bafa442f630f3f4e9b2010875c03138388a94,Tests_passed
982,DominikAngerer/java-GsonJerseyProvider,Java,0.5,1,0,0.005164,0.0,0.0,0,650,0.0,16,0,0,0,0,790bbf2d7e963961ff1d9cc8897a5350c7a19d1d,7cc0e27966066d4746b90e0138313865fb359981bf5b8f2a586bbcbd827ce53e,Tests_passed
983,jgribonvald/demo-spring-security-cas,Java,0.6,1,0,0.259372,2.666667,0.0,1,734,0.0,11,0,0,1,1,d6d19f2b5809210d70279094d9e21426c2084e65,9d9b0b3a5dda93297eb064e5f5e839d0ea2f96cbeef96ee880d31da8308f4551,Tests_passed
993,zsoltherpai/fluent-jdbc,Java,1.0,1,0,0.13714,121.0,1.0,1,3520,0.304808,32,1,1,1,1,c1eb2a9b1ce3e2e699cc110e9c9c4d143d09615e,48194948d760ad972579862c6fe89e209c6f264200fd4f7879c69abf1d3cae3f,Tests_passed
1009,mikvor/hashmapTest,Java,0.969697,1,0,0.077586,16.0,1.0,1,3854,0.062365,26,1,1,1,1,922afcef9958f6aaa7118e2360545975e8efdcba,0ca3a777f9c8af72f6c7f2c6a4d09cd6d33edd3103748ccf25ecdaa1b2f91974,Tests_passed
1017,deephacks/vertxrs,Java,0.952381,1,1,0.06376,48.0,0.0,1,1747,0.272104,8,1,0,1,1,d3278102825b60056a87fc36d2a4f47adc5dc23e,88071daf9dc37bed9ecd19bcfb08a1d59a909659a49f8e80c56ae93194d7414e,Tests_passed
1035,mjsax/aeolus,Java,0.990654,2,0,0.307861,18.142857,1.142857,1,9777,0.082727,12,1,1,1,1,3a2ed5774f01709a9a96935b68cde3c3cb46681c,b90785fbc16dfd110246dfdaa276ac0fcd2ab7208573023e6d229305ca921ee7,Tests_passed
1043,mybatis/ibatis-2,Java,0.982993,3,1,0.264492,0.473684,0.070175,1,24116,0.059968,29,1,1,1,1,95c1c4948e12d05fea440655a3f4e52c57ea5a00,79fa2bd7e6f0704f74213d6bef510a2c3ead320b2be1bb5e94627e1593064e88,Tests_passed
1049,CampagneLaboratory/MetaR,Java,0.5,2,0,0.000221,78.0,0.0,1,67776,0.0,8,1,0,1,0,f88fb2576221e494d0b599517e7c95a46bbd2017,d0fd4fba2587c3e45cc8dfda672936eeb2ba4391751d9c2c69f83846193e7030,Tests_passed
1067,gnip/sample-kinesis-connector,Java,1.0,2,0,0.013616,5.0,0.0,0,690,0.0,10,0,0,1,0,b1f51c16472d5a659d12a7ff4c742b6930a6348e,2ee5a4edb129a0b7abdb8251e66ef5ed2b4339fe19622294ae22aeab3566a4b9,Tests_passed
1072,pac4j/spring-security-pac4j,Java,1.0,1,1,0.216123,2.764706,0.117647,1,684,0.0,82,1,0,1,1,9c4d6477ef77ba749c1f0c977410c305d10183d1,79e969e8cc7cd643033d851f866cff26c873bffc113b16602cb6b4834cce1dba,Tests_passed
1078,OpenHFT/Chronicle-Network,Java,0.94,3,0,0.181899,66.0,0.0,1,5562,0.07882,25,1,0,1,1,1755b5a65e64f4540a3e7f498823527bc18117ab,7bad1e7551dbdba2707e76566e7e2db7ad4433127cab0e9aab171d40dafbba38,Tests_passed
1083,stevespringett/dependency-check-sonar-plugin,Java,0.833333,1,1,0.02916,3.5,0.0,0,18883,0.321168,13,0,0,1,1,a81410970819b08fe20e8d6a28dddb33c66eea03,5afa74ac5a7da33f9a57f8137cd25db1e8cbd72868ba6d68721ac5f8c193afde,Tests_passed
1092,V10lator/AtomicRNG,Java,1.0,1,0,0.184657,0.0,0.0,1,953,0.0,6,0,0,1,0,913c4f63cf9fc686eccd8072535b866ab0a41927,41c7546585c468352c461e628143e1d0b2a0129f9a15cdb7c5f0b422a93f5912,Tests_passed
1094,NetApp/NetApp-Hadoop-NFS-Connector,Java,1.0,2,0,0.16058,8.5,1.0,1,5099,0.011968,15,1,1,1,1,cf9b8423087e2cf4ca8949b918fff2c6d0bc90a1,d8b4c2ec0afc02c737e055720dd9a27152a3964897cd0ff4274a41a77b72ebe1,Tests_passed
1105,SpigotMC/Simulare,Java,0.0,1,0,0.129747,0.0,0.0,1,318,0.0,10,0,0,1,1,9ff891292d255f1ff4b94172f7c775db320d2afa,f9ca5422bd3ec3750fd8699e751ae2dfbb94ca2637621558deb428a193df81ac,Tests_passed
1106,Dreampie/websocket,Java,1.0,1,0,0.1002,1.333333,0.0,1,495,0.0,6,0,0,1,1,cdb5e36b077def23b8768d16bd3a7000a2bd6e85,2713b753b6658d09f1b039394d728ff26768cd83c8a84acaefc496925ead1c2e,Tests_passed
1107,seven-cm/weixinpay,Java,0.95,1,0,0.264358,0.0,0.0,0,1742,0.0,23,0,0,0,0,2d2c36f126f73f98a719b7cc56087d26518ba838,6b2dc15c164c43042628d6c0845f0ad96b985df62ab32f0fadaa6e036e53b298,Tests_passed
1111,billy1380/markdown4j-gwt,Java,0.884615,1,0,0.390894,0.0,0.0,1,4137,0.0,6,0,0,1,0,26181c371272bafeddf8266eaccacb7dd82670d9,1f738e90c3659fc9ad7cc8b716a52e4db5ac1db969b57a49938a1328d958e799,Tests_passed
1116,square/javapoet,Java,1.0,2,1,0.124327,81.0,31.333332,1,5755,0.508958,1695,1,1,1,1,d682f2013751d25725349d79b449870d0e77354c,2bda792b152a5ee044889a9b719472eb2bce40e2bc09dcaa045a552a76e40aef,Tests_passed
1119,liaohuqiu/SimpleHashSet,Java,1.0,1,1,0.183673,0.0,0.0,1,580,0.319672,127,0,0,1,1,885bdb68c7bb9a492a8f02f24a446e7e3f4d3ec7,5448ab2ea8a0d2ebcaff4bf0407a62bc08f8720aeb71a1e20d435ff4b6edac21,Tests_passed
1131,naver/universal-analytics-java,Java,1.0,2,0,0.385714,6.5,0.0,1,185,0.168067,7,1,0,1,1,27c964b50aacc50a8a0de2cfc067d1307d269890,df6778f01b0d42c33f7fcbad1e45caafdfca953536de6bade3f1f9aa6ae5e3ef,Tests_passed
1136,javaparser/javaparser,Java,1.0,4,1,0.198765,15.9375,3.75,1,14329,0.029113,476,1,1,1,1,83b5e5c8c65f5fb549f435e9314011cd6373457e,d03a32ffa94849eda535b96a8630a74ce19b957252e277b251ea0ec8665cbe63,Tests_passed
1141,ArcBees/gwtquery-droppable-plugin,Java,1.0,3,0,0.315983,1.178571,0.321429,1,12679,0.0,6,0,0,1,1,486057ec70f40292552597d63d58180486bf616e,03059fc5fb7d5465e6f26e8d7e4e1da5fca445fed62525d1663f652f98bb8fce,Tests_passed
1147,eskatos/asadmin,Java,0.970588,0,0,0.284334,0.0,0.0,1,3510,0.068336,16,0,0,1,1,318b0285c65113c2b2c5defc83ff2aeffc2ba445,81e3f2038fb6ab62b21706a59a76017d7e6fe1b0f9012808ff0a42cb4c99c5b3,Tests_passed
1151,CorfuDB/CorfuDB,Java,0.972028,3,1,0.25361,294.5,1.0,1,26097,0.255664,53,1,1,1,1,4f49443ad3816333d7fb095805fe351ff5f0bf14,e573ed9221535cc71edc451d74e1f9a7f0b6d58de913848f5969a886ef10abe9,Tests_passed
1154,wildfly/jandex-maven-plugin,Java,1.0,1,0,0.18507,0.545455,0.272727,1,671,0.0,6,0,0,1,1,953cadf6fc30d6382dbad5adc66469acc7d6bb9b,05a4e05b6a68e2d448abee29cb48405e80911bfb193b669ea9933710c447e4dc,Tests_passed
1167,qos-ch/mistletoe,Java,0.961538,0,0,0.083472,0.0,0.0,1,3316,0.402135,6,0,0,1,1,cda3d4197b1df6db231dee6e5290f25f837aceb9,ead424ee83e1c22c8af127fa7659db07b9651d8d2f9de5c191de57c692f4c291,Tests_passed
1172,vmware/upgrade-framework,Java,0.798077,2,1,0.420913,1.625,0.0,1,9618,0.549354,14,1,0,1,1,4183a8b1f19589b7615097f1153e481125a5c6b9,da10a3132257638ea8efe5e0a1da1569531c452cc4804b87a7a62c9ca2e14bf6,Tests_passed
1176,Pablissimo/SonarTsPlugin,Java,0.923077,1,1,0.03355,0.0,0.0,1,2006,0.498076,6,0,0,1,1,7e419130fdefad3c31bac32f8dd623cbdf580a93,032bc0b40646668d6730b953c2c151c3a38b941fb90900b3f3bf126bac3f1f1f,Tests_passed
1177,piotrturski/zohhak,Java,0.953125,1,1,0.05705,0.0,0.0,1,2038,0.610738,13,0,0,1,1,21292d912d7c8a99b4b1c51becf7bdf81d0bd72d,03392ec436441e1d9664a197408669465542a72f082185790eaaae0bb7194538,Tests_passed
1184,atorstling/bychan,Java,0.986395,1,1,0.030932,25.5,1.0,1,9861,0.6651,6,1,1,1,1,779b07681bf2836efcd5c92e7bbdd85931de5156,a8847b4f377600c5e0d1fa27090bf38088fa7415b47078d381e5b9ec447556b4,Tests_passed
1187,aweber/rabbitmq-flume-plugin,Java,1.0,1,1,0.017149,0.0,0.0,1,1056,0.096774,18,0,0,1,1,b4c9db81cd64ef84f58d32047ee753c0994f65a3,b800aca13d62434e73d1093ac393487bb664dba4630f9abd371360a0c7cbdcb9,Tests_passed
1190,vince-styling/aSQLitePlus-android,Java,0.954545,1,0,0.464851,23.0,0.0,1,2517,0.607359,42,1,0,1,1,2fc7a4e7f9d5df22ad5e087b54132cb1aacc4bb4,a5e4fa283dc0bfd05ba4a6beba39ec046006a3869d156fe0a1fe1dc55eb0eb49,Tests_passed
1198,outbrain/ob1k,Java,0.985915,6,1,0.113662,56.666668,1.0,1,14152,0.191458,21,1,1,1,1,9e43ab39230c5787065053da0f766d822d0fe4e7,1be852768ad69e297340f637f09347b7b156b17c804f311a36a4dd548bcd1206,Tests_passed
1213,uncodecn/uncode-dal-all,Java,0.0,1,0,0.0,5.0,0.0,1,522,0.0,60,0,0,1,1,26d23de271c0a28b6b22b1c667be294e6844e004,7180610fa551eb431a69d708a3263756f14b2200e2652a8e2fad761a411778b7,Tests_passed
1231,nixfoo/openstack-java-sdk,Java,0.965753,2,0,0.087189,15.0,0.0,0,8788,0.002234,8,1,0,1,0,2cb17740da49c5b326dfee0cba5e78120ed4f843,9347e9c85b7f775a1aca9de9fb6788cc1dfbcf39316cab756efb064fd945d837,Tests_passed
1234,awslabs/amazon-sqs-java-messaging-lib,Java,1.0,2,0,0.366742,0.0,0.0,1,8717,0.575209,29,1,0,1,0,4cb91355cb92d9361a2179233c9db89383b1299e,dafcbf9e9f413a6c724afa9c97bbe68fb244731d46dbab8d7634224e46afc350,Tests_passed
1238,mojodna/oauth-signpost,Java,1.0,1,0,0.391224,0.0,0.0,1,1637,0.256626,7,0,0,1,0,2fc2a7be9ab92537beb75ce0c55bb7e29ea06c80,7e2bc93fbce15814a245afba1be7e850aa7552a1e41bc1f33ca6c2ea94bb50fe,Tests_passed
1264,kontalk/tigase-server,Java,0.978041,2,0,0.327505,35.799999,0.2,1,87113,0.02469,16,1,1,1,1,dc640cdc13124fb89554ca3471c1ebb062612404,c27f13c304274f7e48e03f32d6eabbd3abb282045a0a72f77c62b4eab7168286,Tests_passed
1267,keedio/flume-ng-sql-source,Java,0.833333,2,0,0.280059,8.5,4.0,1,555,0.0,13,1,1,1,1,b10b9fbf1ef049efc6d9b25d84b92a41c6b5ad1b,c4671b73e7e8a3c89c9ecc3b9aacf55cea000c60b486b95c88aec7b95f9e6316,Tests_passed
1269,keedio/flume-ftp-source,Java,0.941176,2,0,0.130766,43.333332,2.666667,1,1882,0.525043,7,1,1,1,1,b3f7a3926f3bb98fe665a5a2d21e431bb9ce8ef1,0a3abb9b841b53fe60f18fbea317e01bba0cb2de90b329568d62d416f3ed14d9,Tests_passed
1300,moznion/java-mysql-diff,Java,1.0,1,1,0.117241,25.333332,1.0,0,1614,0.476117,14,0,1,1,1,41bcfe31994e6c494b568c74e23b6a0d68dca5b8,2023a74154d55cfd92c07d6e7fb95fd74b9b7aa501ffe212cbae49d37e417410,Tests_passed
1302,jcgay/send-notification,Java,0.978261,1,1,0.098748,9.857143,0.0,1,2618,0.0875,6,1,0,1,1,6e15f0410cedcd77f247c141eafc4ff804cd21ac,400f30a3141a091fcae92b96892827d4a4106a69c1f245ef7faabfe8ac2ceecd,Tests_passed
1319,igniterealtime/Whack,Java,0.96,3,0,0.383136,2.594203,0.0,1,4886,0.0,14,1,0,1,1,9f86d326b4fe971636824be46653f40c1fd9a078,f543fad4dd5c579bdef31b4c3aa7a9386746aadf8d5ff9d6eb267181ca5a30f1,Tests_passed
1330,BjoernKW/ZenQuery,Java,0.740741,1,1,0.122308,13.222222,0.888889,1,7259,0.021154,20,1,1,1,1,2877331417e448bdc9961b1f62ae2ad979c72dfd,20e200c4f88b9aa7299b76d12112d0887f6e201a68f52bd8e410dd28c3b36abc,Tests_passed
1336,lazaromedina/flume-ftp-source,Java,1.0,1,0,0.19337,0.0,0.0,1,262,0.0,7,0,0,1,1,b3f7a3926f3bb98fe665a5a2d21e431bb9ce8ef1,0a3abb9b841b53fe60f18fbea317e01bba0cb2de90b329568d62d416f3ed14d9,Tests_passed
1363,jbarrez/spring-boot-activiti-example,Java,0.833333,1,0,0.020661,0.0,0.0,0,237,0.0,7,0,0,0,0,f62f6bb1ae13dd05d12ee80b827fde8644c19d71,7732667890680d8162eef8ef5300f094168b896278d652523b82bb75d49ac60e,Tests_passed
1380,mrudul03/reactive-examples,Java,1.0,1,0,0.037578,0.0,0.0,0,2080,0.261339,10,0,0,1,0,b745c73f127cba6ce6993c09a7e4a9d576ba9da6,9a39fa71d64007bd75da10ae8bb68cb14954be47514e9365e056b42e6cca9ce0,Tests_passed
1381,release-engineering/pom-manipulation-ext,Java,0.228972,2,0,0.125054,10.0,5.333333,1,10982,0.289616,11,1,1,1,1,4befd5e8943bd06d3efba1e41662335f70ade88b,4f389a9c949e6c2919be9eb64ea2e256ed523e4aac459e141f6acc42236792eb,Tests_passed
1385,fromi/spring-google-openidconnect,Java,0.5,2,0,0.003195,1.0,1.0,1,315,0.182609,12,1,0,1,1,7e29fdfa27f41848dd95f3788c088bffa235888f,516a4e741a0efea43918b83648ef6347ccd725542e9ea57bd53a50b093017941,Tests_passed
1389,sinofool/alipay-java-sdk,Java,0.793103,1,1,0.366917,9.0,0.0,1,2954,0.0,25,0,0,1,1,b8bd07915386c8abd005f3d647b82100d966070c,f4251118a9a50cc71a6870dd939441e44f71f0e9183fa5bb068cbc0acda0b6f0,Tests_passed
1400,Bioinformatics-UA/dicoogle,Java,0.965409,4,0,0.209452,25.333332,9.666667,1,67355,0.0,13,1,1,1,1,57ebdcfa261a60cfd26d3f566a6cb861eccef633,f9643942a3c41e2586f1ea4fa20934dd3507d128dacb8e10a6729d84220d221a,Tests_passed
1422,sinofool/wechat-java-sdk,Java,0.957447,1,1,0.339662,29.0,0.0,1,3489,0.0,29,0,0,1,1,93732cb5c1302d0533ff6fffc8e3db491cbc328e,4be198a7c1741c6aa0d77924c9d05cc327068adbbfb1fd44f3c6bb64d29601f5,Tests_passed
1425,greengerong/guice-demo,Java,0.941176,1,0,0.297398,0.0,0.0,0,381,0.237113,11,0,0,1,0,33c9a97bbfaea59f95ccdbb6cb706e35b9084c2d,e83639053308e0139a961aeb4819269ba0a4506717a383839fe3060712006f1c,Tests_passed
1446,ahars/metrics-spark,Java,0.5,1,0,0.216216,0.0,0.0,1,119,0.0,6,0,0,1,0,44289698565970a07e57eca5636300f66d1199dc,d1115aad498ac68d220f5424fb34f05082fe79d87bab0fb783db8925544515e1,Tests_passed
1452,joaoevangelista/spring-data-datatables-integration,Java,0.8,1,0,0.140673,0.0,0.0,0,304,0.0,7,0,0,0,0,6560af575e72fb4fb5354c11eede6a11c6b3c8f6,7f1057838873156efc163aeba4e67af87c285c86a2b16ab13dfca10e5404ecd2,Tests_passed
1456,martinpaljak/GlobalPlatformPro,Java,1.0,1,1,0.159846,12.230769,1.230769,1,3539,0.024104,91,1,1,1,1,52c3581cd8309f4dac230d21886e1bf69d362138,e81f4946f0dfb3d6e03ed216c5969e77afd4bcb372ae8148f66393ef25d4267a,Tests_passed
1460,bedatadriven/jackson-datatype-jts,Java,1.0,2,0,0.0,0.8,0.1,1,510,0.320574,16,0,0,1,1,df56dc9b3de8620024879bb979a2da3ec48c07b7,4d01e5199d55a737110ceb8ee73c73f2763e24f98df239937880f45c09c580cf,Tests_passed
1461,happyfish100/fastdfs-client-java,Java,0.9375,1,0,0.250527,0.0,0.0,0,6403,0.260207,37,0,0,1,0,a04626523a7bd5ac9f925c25f6161c29f3d7de91,34b2da2e83a34b47fcbebe6e66c9ad5494aac44ba5804242e8beb0c0fe6a8dd7,Tests_passed
